index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
117,127,0,1.18,87,0.0868,3,0.24,1,0.490909
118,128,0,1.19,89,0.0892,2,0.24,-1,0.418182
119,129,0,1.2,92,0.0916,3,0.24,1,0.309091
120,130,0,1.21,94,0.094,2,0.24,-1,0.163636
121,131,0,1.22,96,0.0964,2,0.24,0,0.181818
122,132,0,1.23,99,0.0988,3,0.24,1,0.0727273
123,133,0,1.24,101,0.1012,2,0.24,-1,0.145455
124,134,0,1.25,104,0.1036,3,0.24,1,0.290909
125,135,0,1.26,106,0.106,2,0.24,-1,0.309091
126,136,0,1.27,108,0.1086,2,0.26,0,0.309091
127,137,0,1.28,111,0.111,3,0.24,1,0.381818
128,138,0,1.29,114,0.1136,3,0.26,0,0.418182
129,139,0,1.3,116,0.1164,2,0.28,-1,0.418182
130,140,0,1.31,119,0.119,3,0.26,1,0.381818
131,141,0,1.32,122,0.1216,3,0.26,0,0.309091
132,142,0,1.33,124,0.1244,2,0.28,-1,0.309091
133,143,0,1.34,127,0.1272,3,0.28,1,0.181818
134,144,0,1.35,130,0.13,3,0.28,0,0.127273
135,145,0,1.36,133,0.1328,3,0.28,0,0.254545
136,146,0,1.37,136,0.1356,3,0.28,0,0.254545
137,147,0,1.38,138,0.1384,2,0.28,-1,0.309091
138,148,0,1.39,141,0.1412,3,0.28,1,0.418182
139,149,0,1.4,144,0.144,3,0.28,0,0.490909
140,150,0,1.41,147,0.147,3,0.3,0,0.527273
141,151,0,1.42,150,0.15,3,0.3,0,0.527273
142,152,0,1.43,153,0.1532,3,0.32,0,0.490909
143,153,0,1.44,156,0.1564,3,0.32,0,0.418182
144,154,0,1.45,160,0.1596,4,0.32,1,0.309091
145,155,0,1.46,163,0.1628,3,0.32,-1,0.163636
146,156,0,1.47,166,0.166,3,0.32,0,0.181818
147,157,0,1.48,169,0.1692,3,0.32,0,0.0727273
148,158,0,1.49,172,0.1724,3,0.32,0,0.145455
149,159,0,1.5,176,0.1756,4,0.32,1,0.2
150,160,0,1.51,179,0.1788,3,0.32,-1,0.327273
151,161,0,1.52,182,0.1822,3,0.34,0,0.327273
152,162,0,1.53,185,0.1854,3,0.32,0,0.4
153,163,0,1.54,189,0.1888,4,0.34,1,0.345455
154,164,0,1.55,192,0.1922,3,0.34,-1,0.363636
155,165,0,1.56,196,0.1958,4,0.36,1,0.345455
156,166,0,1.57,199,0.1992,3,0.34,-1,0.290909
157,167,0,1.58,203,0.2028,4,0.36,1,0.309091
158,168,0,1.59,206,0.2062,3,0.34,-1,0.290909
159,169,0,1.6,210,0.2098,4,0.36,1,0.327273
160,170,0,1.61,213,0.2134,3,0.36,-1,0.327273
161,171,0,1.62,217,0.217,4,0.36,1,0.490909
162,172,0,1.63,221,0.2206,4,0.36,0,0.418182
163,173,0,1.64,224,0.2244,3,0.38,-1,0.418182
164,174,0,1.65,228,0.2282,4,0.38,1,0.290909
165,175,0,1.66,232,0.232,4,0.38,0,0.236364
166,176,0,1.67,236,0.236,4,0.4,0,0.163636
167,177,0,1.68,240,0.2398,4,0.38,0,0.163636
168,178,0,1.69,244,0.2436,4,0.38,0,0.127273
169,179,0,1.7,247,0.2474,3,0.38,-1,0.254545
170,180,0,1.71,251,0.2512,4,0.38,1,0.345455
171,181,0,1.72,255,0.255,4,0.38,0,0.4
172,182,0,1.73,259,0.259,4,0.4,0,0.527273
173,183,0,1.74,263,0.263,4,0.4,0,0.527273
174,184,0,1.75,267,0.2672,4,0.42,0,0.490909
175,185,0,1.76,271,0.2714,4,0.42,0,0.418182
176,186,0,1.77,276,0.2756,5,0.42,1,0.309091
177,187,0,1.78,280,0.2798,4,0.42,-1,0.254545
178,188,0,1.79,284,0.284,4,0.42,0,0.254545
179,189,0,1.8,288,0.2882,4,0.42,0,0.218182
180,190,0,1.81,292,0.2924,4,0.42,0,0.254545
181,191,0,1.82,297,0.2966,5,0.42,1,0.363636
182,192,0,1.83,301,0.301,4,0.44,-1,0.345455
183,193,0,1.84,305,0.3054,4,0.44,0,0.4
184,194,0,1.85,310,0.3098,5,0.44,1,0.327273
185,195,0,1.86,314,0.3142,4,0.44,-1,0.327273
186,196,0,1.87,319,0.3188,5,0.46,1,0.290909
187,197,0,1.88,323,0.3232,4,0.44,-1,0.309091
188,198,0,1.89,328,0.3278,5,0.46,1,0.290909
189,199,0,1.9,332,0.3322,4,0.44,-1,0.345455
190,200,0,1.91,337,0.3368,5,0.46,1,0.363636
191,201,0,1.92,341,0.3414,4,0.46,-1,0.345455
192,202,0,1.93,346,0.3462,5,0.48,1,0.4
193,203,0,1.94,351,0.3508,5,0.46,0,0.418182
194,204,0,1.95,356,0.3556,5,0.48,0,0.490909
195,205,0,1.96,360,0.3604,4,0.48,-1,0.418182
196,206,0,1.97,365,0.3652,5,0.48,1,0.4
197,207,0,1.98,370,0.37,5,0.48,0,0.345455
198,208,0,1.99,375,0.375,5,0.5,0,0.363636
199,209,0,2,380,0.38,5,0.5,0,0.254545
200,210,0,2.01,385,0.385,5,0.5,0,0.218182
201,211,0,2.02,390,0.39,5,0.5,0,0.254545
202,212,0,2.03,395,0.395,5,0.5,0,0.254545
203,213,0,2.04,400,0.4,5,0.5,0,0.218182
204,214,0,2.05,405,0.405,5,0.5,0,0.254545
205,215,0,2.06,410,0.41,5,0.5,0,0.272727
206,216,0,2.07,415,0.4152,5,0.52,0,0.272727
207,217,0,2.08,420,0.4204,5,0.52,0,0.254545
208,218,0,2.09,426,0.4256,6,0.52,1,0.309091
209,219,0,2.1,431,0.4308,5,0.52,-1,0.327273
210,220,0,2.11,436,0.436,5,0.52,0,0.4
211,221,0,2.12,441,0.4412,5,0.52,0,0.327273
212,222,0,2.13,446,0.4464,5,0.52,0,0.418182
213,223,0,2.14,452,0.4518,6,0.54,1,0.381818
214,224,0,2.15,457,0.4572,5,0.54,-1,0.418182
215,225,0,2.16,463,0.4628,6,0.56,1,0.418182
216,226,0,2.17,468,0.4682,5,0.54,-1,0.472727
217,227,0,2.18,474,0.4738,6,0.56,1,0.381818
218,228,0,2.19,479,0.4792,5,0.54,-1,0.345455
219,229,0,2.2,485,0.4848,6,0.56,1,0.363636
220,230,0,2.21,490,0.4904,5,0.56,-1,0.345455
221,231,0,2.22,496,0.4962,6,0.58,1,0.4
222,232,0,2.23,502,0.5018,6,0.56,0,0.418182
223,233,0,2.24,508,0.5076,6,0.58,0,0.490909
224,234,0,2.25,513,0.5134,5,0.58,-1,0.418182
225,235,0,2.26,519,0.5192,6,0.58,1,0.4
226,236,0,2.27,525,0.525,6,0.58,0,0.345455
227,237,0,2.28,531,0.531,6,0.6,0,0.363636
228,238,0,2.29,537,0.537,6,0.6,0,0.254545
229,239,0,2.3,543,0.543,6,0.6,0,0.218182
230,240,0,2.31,549,0.549,6,0.6,0,0.163636
231,241,0,2.32,555,0.555,6,0.6,0,0
232,242,0,2.33,561,0.561,6,0.6,0,-0.527273
233,243,0,2.34,567,0.567,6,0.6,0,-1.41818
234,244,0,2.35,573,0.573,6,0.6,0,-2.83636
235,245,0,2.36,579,0.579,6,0.6,0,-4.54545
236,246,0,2.37,585,0.5848,6,0.58,0,-6.32727
237,247,0,2.38,591,0.5898,6,0.5,0,-7.8
238,248,0,2.39,596,0.5936,5,0.38,-1,-8.81818
239,249,0,2.4,598,0.5958,2,0.22,-3,-9.07273
240,250,0,2.41,598,0.5966,0,0.08,-2,-8.67273
241,251,0,2.42,596,0.5962,-2,-0.04,-2,-7.52727
242,252,0,2.43,595,0.5952,-1,-0.1,1,-5.85455
243,253,0,2.44,594,0.5938,-1,-0.14,0,-3.90909
244,254,0,2.45,593,0.5926,-1,-0.12,0,-2
245,255,0,2.46,591,0.5914,-2,-0.12,-1,-0.563636
246,0,0,2.47,590,0.5904,-1,-0.1,1,0.363636
247,1,0,2.48,589,0.5894,-1,-0.1,0,0.763636
248,2,0,2.49,589,0.5886,0,-0.08,1,0.945454
249,3,0,2.5,588,0.588,-1,-0.06,-1,0.854545
250,4,0,2.51,587,0.5874,-1,-0.06,0,0.872727
251,5,0,2.52,587,0.5868,0,-0.06,1,0.8
252,6,0,2.53,586,0.5862,-1,-0.06,-1,0.836364
253,7,0,2.54,586,0.5858,0,-0.04,1,0.781818
254,8,0,2.55,585,0.5854,-1,-0.04,-1,0.745455
255,9,0,2.56,585,0.5852,0,-0.02,1,0.745455
256,10,0,2.57,585,0.585,0,-0.02,0,0.690909
257,11,0,2.58,585,0.585,0,0,0,0.672727
258,12,0,2.59,585,0.585,0,0,0,0.581818
259,13,0,2.6,585,0.585,0,0,0,0.618182
260,14,0,2.61,585,0.585,0,0,0,0.581818
261,15,0,2.62,585,0.585,0,0,0,0.672727
262,16,0,2.63,585,0.5852,0,0.02,0,0.6
263,17,0,2.64,585,0.5854,0,0.02,0,0.672727
264,18,0,2.65,586,0.5858,1,0.04,1,0.690909
265,19,0,2.66,586,0.5862,0,0.04,-1,0.654545
266,20,0,2.67,587,0.5868,1,0.06,1,0.563636
267,21,0,2.68,587,0.5872,0,0.04,-1,0.509091
268,22,0,2.69,588,0.5878,1,0.06,1,0.490909
269,23,0,2.7,588,0.5884,0,0.06,-1,0.418182
270,24,0,2.71,589,0.589,1,0.06,1,0.490909
271,25,0,2.72,590,0.5896,1,0.06,0,0.418182
272,26,0,2.73,590,0.5904,0,0.08,-1,0.418182
273,27,0,2.74,591,0.5912,1,0.08,1,0.2
274,28,0,2.75,592,0.592,1,0.08,0,-0.0181818
275,29,0,2.76,593,0.593,1,0.1,0,-0.309091
276,30,0,2.77,594,0.5938,1,0.08,0,-0.654545
277,31,0,2.78,595,0.5946,1,0.08,0,-1.03636
278,32,0,2.79,595,0.5952,0,0.06,-1,-1.23636
279,33,0,2.8,596,0.5956,1,0.04,1,-1.34545
280,34,0,2.81,596,0.5958,0,0.02,-1,-1.36364
281,35,0,2.82,596,0.5958,0,0,0,-1.09091
282,36,0,2.83,596,0.5956,0,-0.02,0,-0.836364
283,37,0,2.84,595,0.5954,-1,-0.02,-1,-0.509091
284,38,0,2.85,595,0.5952,0,-0.02,1,-0.218182
285,39,0,2.86,595,0.595,0,-0.02,0,0.0181818
286,40,0,2.87,595,0.595,0,0,0,0.181818
287,41,0,2.88,595,0.595,0,0,0,0.254545
288,42,0,2.89,595,0.595,0,0,0,0.218182
289,43,0,2.9,595,0.595,0,0,0,0.163636
290,44,0,2.91,595,0.595,0,0,0,0.0909091
291,45,0,2.92,595,0.595,0,0,0,0
292,46,0,2.93,595,0.595,0,0,0,0
293,47,0,2.94,595,0.595,0,0,0,0
294,48,0,2.95,595,0.595,0,0,0,0
295,49,0,2.96,595,0.595,0,0,0,0
296,50,0,2.97,595,0.595,0,0,0,0
